,image_path,filename,age,gender,race,age_bucket
23239,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202720967.jpg.chip.jpg,8_1_0_20170109202720967.jpg.chip.jpg,8,1,0,08-Dec
23240,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202734214.jpg.chip.jpg,8_1_0_20170109202734214.jpg.chip.jpg,8,1,0,08-Dec
23241,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202748999.jpg.chip.jpg,8_1_0_20170109202748999.jpg.chip.jpg,8,1,0,08-Dec
23242,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202756111.jpg.chip.jpg,8_1_0_20170109202756111.jpg.chip.jpg,8,1,0,08-Dec
23243,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202802966.jpg.chip.jpg,8_1_0_20170109202802966.jpg.chip.jpg,8,1,0,08-Dec
23244,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202804967.jpg.chip.jpg,8_1_0_20170109202804967.jpg.chip.jpg,8,1,0,08-Dec
23245,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202851846.jpg.chip.jpg,8_1_0_20170109202851846.jpg.chip.jpg,8,1,0,08-Dec
23246,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202858319.jpg.chip.jpg,8_1_0_20170109202858319.jpg.chip.jpg,8,1,0,08-Dec
23247,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202859958.jpg.chip.jpg,8_1_0_20170109202859958.jpg.chip.jpg,8,1,0,08-Dec
23248,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202901798.jpg.chip.jpg,8_1_0_20170109202901798.jpg.chip.jpg,8,1,0,08-Dec
23249,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202906495.jpg.chip.jpg,8_1_0_20170109202906495.jpg.chip.jpg,8,1,0,08-Dec
23250,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202908046.jpg.chip.jpg,8_1_0_20170109202908046.jpg.chip.jpg,8,1,0,08-Dec
23251,C:\Users\henok\data\data\UTKFace\8_1_0_20170109202926726.jpg.chip.jpg,8_1_0_20170109202926726.jpg.chip.jpg,8,1,0,08-Dec
23252,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203200614.jpg.chip.jpg,8_1_0_20170109203200614.jpg.chip.jpg,8,1,0,08-Dec
23253,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203209685.jpg.chip.jpg,8_1_0_20170109203209685.jpg.chip.jpg,8,1,0,08-Dec
23254,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203241741.jpg.chip.jpg,8_1_0_20170109203241741.jpg.chip.jpg,8,1,0,08-Dec
23255,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203248565.jpg.chip.jpg,8_1_0_20170109203248565.jpg.chip.jpg,8,1,0,08-Dec
23256,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203303253.jpg.chip.jpg,8_1_0_20170109203303253.jpg.chip.jpg,8,1,0,08-Dec
23257,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203314749.jpg.chip.jpg,8_1_0_20170109203314749.jpg.chip.jpg,8,1,0,08-Dec
23258,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203315965.jpg.chip.jpg,8_1_0_20170109203315965.jpg.chip.jpg,8,1,0,08-Dec
23259,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203324490.jpg.chip.jpg,8_1_0_20170109203324490.jpg.chip.jpg,8,1,0,08-Dec
23260,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203407112.jpg.chip.jpg,8_1_0_20170109203407112.jpg.chip.jpg,8,1,0,08-Dec
23261,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203429413.jpg.chip.jpg,8_1_0_20170109203429413.jpg.chip.jpg,8,1,0,08-Dec
23262,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203433105.jpg.chip.jpg,8_1_0_20170109203433105.jpg.chip.jpg,8,1,0,08-Dec
23263,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203434803.jpg.chip.jpg,8_1_0_20170109203434803.jpg.chip.jpg,8,1,0,08-Dec
23264,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203435759.jpg.chip.jpg,8_1_0_20170109203435759.jpg.chip.jpg,8,1,0,08-Dec
23265,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203437340.jpg.chip.jpg,8_1_0_20170109203437340.jpg.chip.jpg,8,1,0,08-Dec
23266,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203448247.jpg.chip.jpg,8_1_0_20170109203448247.jpg.chip.jpg,8,1,0,08-Dec
23267,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203450522.jpg.chip.jpg,8_1_0_20170109203450522.jpg.chip.jpg,8,1,0,08-Dec
23268,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203552679.jpg.chip.jpg,8_1_0_20170109203552679.jpg.chip.jpg,8,1,0,08-Dec
23269,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203557851.jpg.chip.jpg,8_1_0_20170109203557851.jpg.chip.jpg,8,1,0,08-Dec
23270,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203559320.jpg.chip.jpg,8_1_0_20170109203559320.jpg.chip.jpg,8,1,0,08-Dec
23271,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203602997.jpg.chip.jpg,8_1_0_20170109203602997.jpg.chip.jpg,8,1,0,08-Dec
23272,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203617429.jpg.chip.jpg,8_1_0_20170109203617429.jpg.chip.jpg,8,1,0,08-Dec
23273,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203644920.jpg.chip.jpg,8_1_0_20170109203644920.jpg.chip.jpg,8,1,0,08-Dec
23274,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203701788.jpg.chip.jpg,8_1_0_20170109203701788.jpg.chip.jpg,8,1,0,08-Dec
23275,C:\Users\henok\data\data\UTKFace\8_1_0_20170109203907694.jpg.chip.jpg,8_1_0_20170109203907694.jpg.chip.jpg,8,1,0,08-Dec
23276,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204144358.jpg.chip.jpg,8_1_0_20170109204144358.jpg.chip.jpg,8,1,0,08-Dec
23277,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204251231.jpg.chip.jpg,8_1_0_20170109204251231.jpg.chip.jpg,8,1,0,08-Dec
23278,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204400392.jpg.chip.jpg,8_1_0_20170109204400392.jpg.chip.jpg,8,1,0,08-Dec
23279,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204418516.jpg.chip.jpg,8_1_0_20170109204418516.jpg.chip.jpg,8,1,0,08-Dec
23280,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204450889.jpg.chip.jpg,8_1_0_20170109204450889.jpg.chip.jpg,8,1,0,08-Dec
23281,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204452579.jpg.chip.jpg,8_1_0_20170109204452579.jpg.chip.jpg,8,1,0,08-Dec
23282,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204516373.jpg.chip.jpg,8_1_0_20170109204516373.jpg.chip.jpg,8,1,0,08-Dec
23283,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204532695.jpg.chip.jpg,8_1_0_20170109204532695.jpg.chip.jpg,8,1,0,08-Dec
23284,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204534346.jpg.chip.jpg,8_1_0_20170109204534346.jpg.chip.jpg,8,1,0,08-Dec
23285,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204542015.jpg.chip.jpg,8_1_0_20170109204542015.jpg.chip.jpg,8,1,0,08-Dec
23286,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204605797.jpg.chip.jpg,8_1_0_20170109204605797.jpg.chip.jpg,8,1,0,08-Dec
23287,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204608113.jpg.chip.jpg,8_1_0_20170109204608113.jpg.chip.jpg,8,1,0,08-Dec
23288,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204627905.jpg.chip.jpg,8_1_0_20170109204627905.jpg.chip.jpg,8,1,0,08-Dec
23289,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204756399.jpg.chip.jpg,8_1_0_20170109204756399.jpg.chip.jpg,8,1,0,08-Dec
23290,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204817102.jpg.chip.jpg,8_1_0_20170109204817102.jpg.chip.jpg,8,1,0,08-Dec
23291,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204818624.jpg.chip.jpg,8_1_0_20170109204818624.jpg.chip.jpg,8,1,0,08-Dec
23292,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204830640.jpg.chip.jpg,8_1_0_20170109204830640.jpg.chip.jpg,8,1,0,08-Dec
23293,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204836782.jpg.chip.jpg,8_1_0_20170109204836782.jpg.chip.jpg,8,1,0,08-Dec
23294,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204901514.jpg.chip.jpg,8_1_0_20170109204901514.jpg.chip.jpg,8,1,0,08-Dec
23295,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204910999.jpg.chip.jpg,8_1_0_20170109204910999.jpg.chip.jpg,8,1,0,08-Dec
23296,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204920415.jpg.chip.jpg,8_1_0_20170109204920415.jpg.chip.jpg,8,1,0,08-Dec
23297,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204933562.jpg.chip.jpg,8_1_0_20170109204933562.jpg.chip.jpg,8,1,0,08-Dec
23298,C:\Users\henok\data\data\UTKFace\8_1_0_20170109204954253.jpg.chip.jpg,8_1_0_20170109204954253.jpg.chip.jpg,8,1,0,08-Dec
23299,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205008946.jpg.chip.jpg,8_1_0_20170109205008946.jpg.chip.jpg,8,1,0,08-Dec
23300,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205015327.jpg.chip.jpg,8_1_0_20170109205015327.jpg.chip.jpg,8,1,0,08-Dec
23301,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205018500.jpg.chip.jpg,8_1_0_20170109205018500.jpg.chip.jpg,8,1,0,08-Dec
23302,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205020218.jpg.chip.jpg,8_1_0_20170109205020218.jpg.chip.jpg,8,1,0,08-Dec
23303,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205022859.jpg.chip.jpg,8_1_0_20170109205022859.jpg.chip.jpg,8,1,0,08-Dec
23304,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205024714.jpg.chip.jpg,8_1_0_20170109205024714.jpg.chip.jpg,8,1,0,08-Dec
23305,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205028805.jpg.chip.jpg,8_1_0_20170109205028805.jpg.chip.jpg,8,1,0,08-Dec
23306,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205030055.jpg.chip.jpg,8_1_0_20170109205030055.jpg.chip.jpg,8,1,0,08-Dec
23307,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205031725.jpg.chip.jpg,8_1_0_20170109205031725.jpg.chip.jpg,8,1,0,08-Dec
23308,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205040140.jpg.chip.jpg,8_1_0_20170109205040140.jpg.chip.jpg,8,1,0,08-Dec
23309,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205108577.jpg.chip.jpg,8_1_0_20170109205108577.jpg.chip.jpg,8,1,0,08-Dec
23310,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205109678.jpg.chip.jpg,8_1_0_20170109205109678.jpg.chip.jpg,8,1,0,08-Dec
23311,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205116937.jpg.chip.jpg,8_1_0_20170109205116937.jpg.chip.jpg,8,1,0,08-Dec
23312,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205127726.jpg.chip.jpg,8_1_0_20170109205127726.jpg.chip.jpg,8,1,0,08-Dec
23313,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205218680.jpg.chip.jpg,8_1_0_20170109205218680.jpg.chip.jpg,8,1,0,08-Dec
23314,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205256828.jpg.chip.jpg,8_1_0_20170109205256828.jpg.chip.jpg,8,1,0,08-Dec
23315,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205258890.jpg.chip.jpg,8_1_0_20170109205258890.jpg.chip.jpg,8,1,0,08-Dec
23316,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205303856.jpg.chip.jpg,8_1_0_20170109205303856.jpg.chip.jpg,8,1,0,08-Dec
23317,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205311048.jpg.chip.jpg,8_1_0_20170109205311048.jpg.chip.jpg,8,1,0,08-Dec
23318,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205329922.jpg.chip.jpg,8_1_0_20170109205329922.jpg.chip.jpg,8,1,0,08-Dec
23319,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205351904.jpg.chip.jpg,8_1_0_20170109205351904.jpg.chip.jpg,8,1,0,08-Dec
23320,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205416266.jpg.chip.jpg,8_1_0_20170109205416266.jpg.chip.jpg,8,1,0,08-Dec
23321,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205426790.jpg.chip.jpg,8_1_0_20170109205426790.jpg.chip.jpg,8,1,0,08-Dec
23322,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205428806.jpg.chip.jpg,8_1_0_20170109205428806.jpg.chip.jpg,8,1,0,08-Dec
23323,C:\Users\henok\data\data\UTKFace\8_1_0_20170109205515528.jpg.chip.jpg,8_1_0_20170109205515528.jpg.chip.jpg,8,1,0,08-Dec
23324,C:\Users\henok\data\data\UTKFace\8_1_0_20170116200940428.jpg.chip.jpg,8_1_0_20170116200940428.jpg.chip.jpg,8,1,0,08-Dec
23325,C:\Users\henok\data\data\UTKFace\8_1_0_20170116234733445.jpg.chip.jpg,8_1_0_20170116234733445.jpg.chip.jpg,8,1,0,08-Dec
23326,C:\Users\henok\data\data\UTKFace\8_1_0_20170117154607954.jpg.chip.jpg,8_1_0_20170117154607954.jpg.chip.jpg,8,1,0,08-Dec
23327,C:\Users\henok\data\data\UTKFace\8_1_0_20170117175651555.jpg.chip.jpg,8_1_0_20170117175651555.jpg.chip.jpg,8,1,0,08-Dec
23328,C:\Users\henok\data\data\UTKFace\8_1_0_20170117175940947.jpg.chip.jpg,8_1_0_20170117175940947.jpg.chip.jpg,8,1,0,08-Dec
23329,C:\Users\henok\data\data\UTKFace\8_1_0_20170117175943380.jpg.chip.jpg,8_1_0_20170117175943380.jpg.chip.jpg,8,1,0,08-Dec
23330,C:\Users\henok\data\data\UTKFace\8_1_0_20170117175945147.jpg.chip.jpg,8_1_0_20170117175945147.jpg.chip.jpg,8,1,0,08-Dec
23331,C:\Users\henok\data\data\UTKFace\8_1_0_20170117195424950.jpg.chip.jpg,8_1_0_20170117195424950.jpg.chip.jpg,8,1,0,08-Dec
23332,C:\Users\henok\data\data\UTKFace\8_1_0_20170120230542954.jpg.chip.jpg,8_1_0_20170120230542954.jpg.chip.jpg,8,1,0,08-Dec
23333,C:\Users\henok\data\data\UTKFace\8_1_1_20170109203252446.jpg.chip.jpg,8_1_1_20170109203252446.jpg.chip.jpg,8,1,1,08-Dec
23334,C:\Users\henok\data\data\UTKFace\8_1_1_20170109203648153.jpg.chip.jpg,8_1_1_20170109203648153.jpg.chip.jpg,8,1,1,08-Dec
23335,C:\Users\henok\data\data\UTKFace\8_1_1_20170109205445571.jpg.chip.jpg,8_1_1_20170109205445571.jpg.chip.jpg,8,1,1,08-Dec
23336,C:\Users\henok\data\data\UTKFace\8_1_1_20170112211035045.jpg.chip.jpg,8_1_1_20170112211035045.jpg.chip.jpg,8,1,1,08-Dec
23337,C:\Users\henok\data\data\UTKFace\8_1_1_20170113000012514.jpg.chip.jpg,8_1_1_20170113000012514.jpg.chip.jpg,8,1,1,08-Dec
23338,C:\Users\henok\data\data\UTKFace\8_1_1_20170116153005352.jpg.chip.jpg,8_1_1_20170116153005352.jpg.chip.jpg,8,1,1,08-Dec
23339,C:\Users\henok\data\data\UTKFace\8_1_1_20170117135414790.jpg.chip.jpg,8_1_1_20170117135414790.jpg.chip.jpg,8,1,1,08-Dec
23340,C:\Users\henok\data\data\UTKFace\8_1_1_20170117170013457.jpg.chip.jpg,8_1_1_20170117170013457.jpg.chip.jpg,8,1,1,08-Dec
23341,C:\Users\henok\data\data\UTKFace\8_1_2_20161219153017828.jpg.chip.jpg,8_1_2_20161219153017828.jpg.chip.jpg,8,1,2,08-Dec
23342,C:\Users\henok\data\data\UTKFace\8_1_2_20161219163612574.jpg.chip.jpg,8_1_2_20161219163612574.jpg.chip.jpg,8,1,2,08-Dec
23343,C:\Users\henok\data\data\UTKFace\8_1_2_20161219163614671.jpg.chip.jpg,8_1_2_20161219163614671.jpg.chip.jpg,8,1,2,08-Dec
23344,C:\Users\henok\data\data\UTKFace\8_1_2_20161219163616367.jpg.chip.jpg,8_1_2_20161219163616367.jpg.chip.jpg,8,1,2,08-Dec
23345,C:\Users\henok\data\data\UTKFace\8_1_2_20161219190656899.jpg.chip.jpg,8_1_2_20161219190656899.jpg.chip.jpg,8,1,2,08-Dec
23346,C:\Users\henok\data\data\UTKFace\8_1_2_20161219194234250.jpg.chip.jpg,8_1_2_20161219194234250.jpg.chip.jpg,8,1,2,08-Dec
23347,C:\Users\henok\data\data\UTKFace\8_1_2_20170104005626607.jpg.chip.jpg,8_1_2_20170104005626607.jpg.chip.jpg,8,1,2,08-Dec
23348,C:\Users\henok\data\data\UTKFace\8_1_2_20170109201847910.jpg.chip.jpg,8_1_2_20170109201847910.jpg.chip.jpg,8,1,2,08-Dec
23349,C:\Users\henok\data\data\UTKFace\8_1_2_20170109203442372.jpg.chip.jpg,8_1_2_20170109203442372.jpg.chip.jpg,8,1,2,08-Dec
23350,C:\Users\henok\data\data\UTKFace\8_1_2_20170109203443934.jpg.chip.jpg,8_1_2_20170109203443934.jpg.chip.jpg,8,1,2,08-Dec
23351,C:\Users\henok\data\data\UTKFace\8_1_2_20170109203456419.jpg.chip.jpg,8_1_2_20170109203456419.jpg.chip.jpg,8,1,2,08-Dec
23352,C:\Users\henok\data\data\UTKFace\8_1_2_20170109203855544.jpg.chip.jpg,8_1_2_20170109203855544.jpg.chip.jpg,8,1,2,08-Dec
23353,C:\Users\henok\data\data\UTKFace\8_1_2_20170109204518758.jpg.chip.jpg,8_1_2_20170109204518758.jpg.chip.jpg,8,1,2,08-Dec
23354,C:\Users\henok\data\data\UTKFace\8_1_2_20170109205348937.jpg.chip.jpg,8_1_2_20170109205348937.jpg.chip.jpg,8,1,2,08-Dec
23355,C:\Users\henok\data\data\UTKFace\8_1_2_20170109205424712.jpg.chip.jpg,8_1_2_20170109205424712.jpg.chip.jpg,8,1,2,08-Dec
23356,C:\Users\henok\data\data\UTKFace\8_1_2_20170116194013325.jpg.chip.jpg,8_1_2_20170116194013325.jpg.chip.jpg,8,1,2,08-Dec
23357,C:\Users\henok\data\data\UTKFace\8_1_3_20161220220229729.jpg.chip.jpg,8_1_3_20161220220229729.jpg.chip.jpg,8,1,3,08-Dec
23358,C:\Users\henok\data\data\UTKFace\8_1_3_20161220220233122.jpg.chip.jpg,8_1_3_20161220220233122.jpg.chip.jpg,8,1,3,08-Dec
23359,C:\Users\henok\data\data\UTKFace\8_1_3_20161220220407073.jpg.chip.jpg,8_1_3_20161220220407073.jpg.chip.jpg,8,1,3,08-Dec
23360,C:\Users\henok\data\data\UTKFace\8_1_3_20161220220642802.jpg.chip.jpg,8_1_3_20161220220642802.jpg.chip.jpg,8,1,3,08-Dec
23361,C:\Users\henok\data\data\UTKFace\8_1_3_20161220220832858.jpg.chip.jpg,8_1_3_20161220220832858.jpg.chip.jpg,8,1,3,08-Dec
23362,C:\Users\henok\data\data\UTKFace\8_1_3_20161220222527146.jpg.chip.jpg,8_1_3_20161220222527146.jpg.chip.jpg,8,1,3,08-Dec
23363,C:\Users\henok\data\data\UTKFace\8_1_3_20161220222531163.jpg.chip.jpg,8_1_3_20161220222531163.jpg.chip.jpg,8,1,3,08-Dec
23364,C:\Users\henok\data\data\UTKFace\8_1_3_20161220222535466.jpg.chip.jpg,8_1_3_20161220222535466.jpg.chip.jpg,8,1,3,08-Dec
23365,C:\Users\henok\data\data\UTKFace\8_1_3_20161220222538539.jpg.chip.jpg,8_1_3_20161220222538539.jpg.chip.jpg,8,1,3,08-Dec
23366,C:\Users\henok\data\data\UTKFace\8_1_3_20161220222610115.jpg.chip.jpg,8_1_3_20161220222610115.jpg.chip.jpg,8,1,3,08-Dec
23367,C:\Users\henok\data\data\UTKFace\8_1_3_20161220222819947.jpg.chip.jpg,8_1_3_20161220222819947.jpg.chip.jpg,8,1,3,08-Dec
23368,C:\Users\henok\data\data\UTKFace\8_1_3_20161220222820773.jpg.chip.jpg,8_1_3_20161220222820773.jpg.chip.jpg,8,1,3,08-Dec
23369,C:\Users\henok\data\data\UTKFace\8_1_3_20170104221650071.jpg.chip.jpg,8_1_3_20170104221650071.jpg.chip.jpg,8,1,3,08-Dec
23370,C:\Users\henok\data\data\UTKFace\8_1_3_20170104221730663.jpg.chip.jpg,8_1_3_20170104221730663.jpg.chip.jpg,8,1,3,08-Dec
23371,C:\Users\henok\data\data\UTKFace\8_1_3_20170104221828238.jpg.chip.jpg,8_1_3_20170104221828238.jpg.chip.jpg,8,1,3,08-Dec
23372,C:\Users\henok\data\data\UTKFace\8_1_3_20170104221914568.jpg.chip.jpg,8_1_3_20170104221914568.jpg.chip.jpg,8,1,3,08-Dec
23373,C:\Users\henok\data\data\UTKFace\8_1_3_20170104222252734.jpg.chip.jpg,8_1_3_20170104222252734.jpg.chip.jpg,8,1,3,08-Dec
23374,C:\Users\henok\data\data\UTKFace\8_1_3_20170104222431175.jpg.chip.jpg,8_1_3_20170104222431175.jpg.chip.jpg,8,1,3,08-Dec
23375,C:\Users\henok\data\data\UTKFace\8_1_3_20170104222635007.jpg.chip.jpg,8_1_3_20170104222635007.jpg.chip.jpg,8,1,3,08-Dec
23376,C:\Users\henok\data\data\UTKFace\8_1_3_20170104222705308.jpg.chip.jpg,8_1_3_20170104222705308.jpg.chip.jpg,8,1,3,08-Dec
23377,C:\Users\henok\data\data\UTKFace\8_1_3_20170104222709156.jpg.chip.jpg,8_1_3_20170104222709156.jpg.chip.jpg,8,1,3,08-Dec
23378,C:\Users\henok\data\data\UTKFace\8_1_3_20170104222819874.jpg.chip.jpg,8_1_3_20170104222819874.jpg.chip.jpg,8,1,3,08-Dec
23379,C:\Users\henok\data\data\UTKFace\8_1_3_20170109205422312.jpg.chip.jpg,8_1_3_20170109205422312.jpg.chip.jpg,8,1,3,08-Dec
23380,C:\Users\henok\data\data\UTKFace\8_1_3_20170117185042185.jpg.chip.jpg,8_1_3_20170117185042185.jpg.chip.jpg,8,1,3,08-Dec
23381,C:\Users\henok\data\data\UTKFace\8_1_4_20161221202611945.jpg.chip.jpg,8_1_4_20161221202611945.jpg.chip.jpg,8,1,4,08-Dec
23382,C:\Users\henok\data\data\UTKFace\8_1_4_20161223230041764.jpg.chip.jpg,8_1_4_20161223230041764.jpg.chip.jpg,8,1,4,08-Dec
23383,C:\Users\henok\data\data\UTKFace\8_1_4_20161223230045701.jpg.chip.jpg,8_1_4_20161223230045701.jpg.chip.jpg,8,1,4,08-Dec
23384,C:\Users\henok\data\data\UTKFace\8_1_4_20161223232240516.jpg.chip.jpg,8_1_4_20161223232240516.jpg.chip.jpg,8,1,4,08-Dec
23385,C:\Users\henok\data\data\UTKFace\8_1_4_20170103200403187.jpg.chip.jpg,8_1_4_20170103200403187.jpg.chip.jpg,8,1,4,08-Dec
23386,C:\Users\henok\data\data\UTKFace\8_1_4_20170103200419199.jpg.chip.jpg,8_1_4_20170103200419199.jpg.chip.jpg,8,1,4,08-Dec
23387,C:\Users\henok\data\data\UTKFace\8_1_4_20170103210016155.jpg.chip.jpg,8_1_4_20170103210016155.jpg.chip.jpg,8,1,4,08-Dec
23388,C:\Users\henok\data\data\UTKFace\8_1_4_20170103212955884.jpg.chip.jpg,8_1_4_20170103212955884.jpg.chip.jpg,8,1,4,08-Dec
23389,C:\Users\henok\data\data\UTKFace\8_1_4_20170103214220325.jpg.chip.jpg,8_1_4_20170103214220325.jpg.chip.jpg,8,1,4,08-Dec
23390,C:\Users\henok\data\data\UTKFace\8_1_4_20170103233220163.jpg.chip.jpg,8_1_4_20170103233220163.jpg.chip.jpg,8,1,4,08-Dec
23391,C:\Users\henok\data\data\UTKFace\8_1_4_20170104005228631.jpg.chip.jpg,8_1_4_20170104005228631.jpg.chip.jpg,8,1,4,08-Dec
23392,C:\Users\henok\data\data\UTKFace\8_1_4_20170104005426863.jpg.chip.jpg,8_1_4_20170104005426863.jpg.chip.jpg,8,1,4,08-Dec
23393,C:\Users\henok\data\data\UTKFace\8_1_4_20170104005525759.jpg.chip.jpg,8_1_4_20170104005525759.jpg.chip.jpg,8,1,4,08-Dec
23394,C:\Users\henok\data\data\UTKFace\8_1_4_20170104010936352.jpg.chip.jpg,8_1_4_20170104010936352.jpg.chip.jpg,8,1,4,08-Dec
23395,C:\Users\henok\data\data\UTKFace\8_1_4_20170109201742209.jpg.chip.jpg,8_1_4_20170109201742209.jpg.chip.jpg,8,1,4,08-Dec
23396,C:\Users\henok\data\data\UTKFace\8_1_4_20170109201844552.jpg.chip.jpg,8_1_4_20170109201844552.jpg.chip.jpg,8,1,4,08-Dec
23397,C:\Users\henok\data\data\UTKFace\8_1_4_20170109202334991.jpg.chip.jpg,8_1_4_20170109202334991.jpg.chip.jpg,8,1,4,08-Dec
23398,C:\Users\henok\data\data\UTKFace\8_1_4_20170109202358152.jpg.chip.jpg,8_1_4_20170109202358152.jpg.chip.jpg,8,1,4,08-Dec
23399,C:\Users\henok\data\data\UTKFace\8_1_4_20170109202746183.jpg.chip.jpg,8_1_4_20170109202746183.jpg.chip.jpg,8,1,4,08-Dec
23400,C:\Users\henok\data\data\UTKFace\8_1_4_20170109202753127.jpg.chip.jpg,8_1_4_20170109202753127.jpg.chip.jpg,8,1,4,08-Dec
23401,C:\Users\henok\data\data\UTKFace\8_1_4_20170117192945532.jpg.chip.jpg,8_1_4_20170117192945532.jpg.chip.jpg,8,1,4,08-Dec
23402,C:\Users\henok\data\data\UTKFace\90_0_0_20170110175833643.jpg.chip.jpg,90_0_0_20170110175833643.jpg.chip.jpg,90,0,0,60-100
23403,C:\Users\henok\data\data\UTKFace\90_0_0_20170111205428761.jpg.chip.jpg,90_0_0_20170111205428761.jpg.chip.jpg,90,0,0,60-100
23404,C:\Users\henok\data\data\UTKFace\90_0_0_20170111205657119.jpg.chip.jpg,90_0_0_20170111205657119.jpg.chip.jpg,90,0,0,60-100
23405,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210057456.jpg.chip.jpg,90_0_0_20170111210057456.jpg.chip.jpg,90,0,0,60-100
23406,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210151491.jpg.chip.jpg,90_0_0_20170111210151491.jpg.chip.jpg,90,0,0,60-100
23407,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210220723.jpg.chip.jpg,90_0_0_20170111210220723.jpg.chip.jpg,90,0,0,60-100
23408,C:\Users\henok\data\data\UTKFace\90_0_0_20170111210338948.jpg.chip.jpg,90_0_0_20170111210338948.jpg.chip.jpg,90,0,0,60-100
